date,cape_max,freezing_min,hail_environment,hail_actual,precipitation_mm
1966-04-17,1006.0,4808.0,False,False,0.0
1966-04-18,3002.0,4813.0,False,False,14.5
1966-04-19,498.0,4942.0,False,False,0.0
1966-04-20,1506.0,4664.0,False,False,7.8
1966-04-21,2467.0,4562.0,True,False,47.3
1966-04-22,498.0,4762.0,False,False,0.0
1966-04-23,2368.0,4677.0,False,False,23.9
1966-04-24,2937.0,4857.0,False,False,14.1
1966-04-25,4378.0,4845.0,True,False,65.5
1966-04-26,1056.0,4870.0,False,False,4.9
1966-04-27,1656.0,4549.0,False,False,17.7
1966-04-28,0.0,4149.0,False,False,12.5
1966-04-29,1667.0,4601.0,False,False,3.6
1966-04-30,1908.0,4555.0,False,False,6.5
1966-05-01,1785.0,4748.0,False,False,5.4
1966-05-02,1143.0,4928.0,False,False,6.1
1966-05-03,1826.0,4608.0,True,True,18.6
1966-05-04,821.0,4742.0,False,False,0.0
1966-05-05,409.0,4511.0,False,False,0.0
1966-05-06,582.0,5056.0,False,False,0.5
1966-05-07,832.0,4481.0,False,False,0.0
1966-05-08,776.0,4601.0,False,False,0.0
1966-05-09,515.0,4676.0,False,False,0.0
1966-05-10,1941.0,5034.0,False,False,7.1
1966-05-11,3121.0,4610.0,False,False,25.6
1966-05-12,303.0,4896.0,False,False,4.3
1966-05-13,437.0,4556.0,False,False,0.0
1966-05-14,3387.0,4593.0,False,False,25.7
1966-05-15,4155.0,4277.0,False,False,52.7
1966-05-16,370.0,4628.0,False,False,0.0
1966-05-17,1658.0,4775.0,False,False,13.7
1966-05-18,775.0,4622.0,False,False,0.4
1966-05-19,345.0,4898.0,False,False,0.0
1966-05-20,801.0,4647.0,False,False,13.1
1966-05-21,310.0,4659.0,False,False,2.9
1966-05-22,3012.0,4971.0,False,False,13.4
1966-05-23,294.0,4515.0,False,False,0.4
1966-05-24,3366.0,4610.0,True,False,41.5
1966-05-25,1849.0,4700.0,False,False,6.1
1966-05-26,317.0,4660.0,False,False,0.2
1966-05-27,1235.0,4619.0,False,False,21.7
1966-05-28,2039.0,4761.0,False,False,1.4
1966-05-29,480.0,4904.0,False,False,0.0
1966-05-30,1192.0,4556.0,False,False,3.1
1966-05-31,564.0,4714.0,False,False,3.5
1966-06-01,216.0,4611.0,False,False,0.0
1966-06-02,613.0,4698.0,False,False,0.0
1966-06-03,84.0,4751.0,False,False,0.0
1966-06-04,1627.0,4814.0,False,False,27.1
1966-06-05,922.0,4737.0,False,False,0.0
1966-06-06,1116.0,4974.0,False,False,8.2
1966-06-07,1614.0,4864.0,False,False,4.6
1966-06-08,702.0,4751.0,False,False,0.0
1966-06-09,164.0,4642.0,False,False,0.0
1966-06-10,648.0,5012.0,False,False,0.0
1966-06-11,315.0,4852.0,False,False,2.5
1966-06-12,1448.0,4878.0,False,False,12.7
1966-06-13,60.0,4701.0,False,False,1.8
1966-06-14,1164.0,4923.0,False,False,17.4
1966-06-15,209.0,4439.0,False,False,0.0
1966-06-16,1083.0,4484.0,False,False,43.2
1966-06-17,1953.0,5029.0,False,False,21.2
1966-06-18,437.0,4632.0,False,False,0.0
1966-06-19,731.0,4679.0,False,False,12.0
1966-06-20,2036.0,4911.0,False,False,14.7
1966-06-21,141.0,4760.0,False,False,0.0
1966-06-22,345.0,4746.0,False,False,0.0
1966-06-23,485.0,5210.0,False,False,0.0
1966-06-24,261.0,4510.0,False,False,0.0
1966-06-25,1598.0,4618.0,False,False,19.4
1966-06-26,1747.0,4877.0,True,True,29.3
1966-06-27,1150.0,4811.0,False,False,8.5
1966-06-28,80.0,4595.0,False,False,0.0
1966-06-29,53.0,5051.0,False,False,0.0
1966-06-30,73.0,4818.0,False,False,19.2
1966-07-01,74.0,4811.0,False,False,0.0
1966-07-02,335.0,4959.0,False,False,0.8
1966-07-03,1159.0,4778.0,False,False,12.1
1966-07-04,494.0,4836.0,False,False,0.0
1966-07-05,1231.0,4752.0,False,False,4.6
1966-07-06,487.0,4952.0,False,False,0.0
1966-07-07,430.0,5265.0,False,False,0.0
1966-07-08,714.0,4899.0,False,False,1.3
1966-07-09,33.0,4937.0,False,False,0.0
1966-07-10,448.0,5108.0,False,False,0.4
1966-07-11,640.0,4930.0,False,False,0.0
1966-07-12,0.0,4729.0,False,False,5.9
1966-07-13,305.0,5487.0,False,False,0.0
1966-07-14,1212.0,4804.0,False,False,8.3
1966-07-15,202.0,4731.0,False,False,0.0
1966-07-16,171.0,4869.0,False,False,0.0
1966-07-17,376.0,4890.0,False,False,0.0
1966-07-18,2049.0,5040.0,False,False,2.3
1966-07-19,399.0,4806.0,False,False,0.0
1966-07-20,587.0,4780.0,False,False,10.7
1966-07-21,263.0,5099.0,False,False,0.0
1966-07-22,1253.0,5118.0,False,False,10.0
1966-07-23,264.0,4886.0,False,False,0.0
1966-07-24,800.0,4993.0,False,False,2.2
1966-07-25,1708.0,4988.0,False,False,2.0
1966-07-26,399.0,4911.0,False,False,0.3
1966-07-27,1270.0,4644.0,False,False,2.7
1966-07-28,345.0,5004.0,False,False,0.0
1966-07-29,47.0,5044.0,False,False,0.0
1966-07-30,1074.0,5071.0,False,False,6.6
1966-07-31,129.0,4903.0,False,False,0.0
1966-08-01,894.0,5212.0,False,False,0.0
1966-08-02,265.0,4912.0,False,False,0.0
1966-08-03,279.0,4319.0,False,False,0.0
1966-08-04,1624.0,4948.0,False,False,11.9
1966-08-05,729.0,4751.0,False,False,18.7
1966-08-06,252.0,4819.0,False,False,0.0
1966-08-07,1548.0,4883.0,False,False,15.2
1966-08-08,1885.0,4921.0,False,False,4.3
1966-08-09,240.0,4580.0,False,False,0.0
1966-08-10,1279.0,4713.0,False,False,1.1
1966-08-11,1833.0,4808.0,False,False,4.8
1966-08-12,829.0,5085.0,False,False,4.1
1966-08-13,494.0,4856.0,False,False,0.0
1966-08-14,478.0,4935.0,False,False,0.0
1966-08-15,401.0,4557.0,False,False,0.0
1966-08-16,308.0,5036.0,False,False,0.5
1966-08-17,905.0,4557.0,False,False,27.6
1966-08-18,166.0,4614.0,False,False,4.2
1966-08-19,919.0,4671.0,False,False,8.3
1966-08-20,1006.0,4850.0,False,False,16.2
1966-08-21,772.0,4437.0,False,False,19.0
1966-08-22,119.0,4843.0,False,False,0.0
1966-08-23,0.0,5060.0,False,False,0.0
1966-08-24,644.0,5128.0,False,False,0.0
1966-08-25,318.0,4648.0,False,False,0.0
1966-08-26,379.0,4824.0,False,False,0.0
1966-08-27,830.0,4708.0,False,False,25.9
1966-08-28,792.0,4698.0,False,False,0.0
1966-08-29,2413.0,4557.0,False,False,46.9
1966-08-30,337.0,4711.0,False,False,1.3
1966-08-31,516.0,4511.0,False,False,0.0
1966-09-01,801.0,5224.0,False,False,0.0
1966-09-02,358.0,4795.0,False,False,5.7
1966-09-03,1826.0,4632.0,True,True,18.3
1966-09-04,2043.0,4948.0,False,False,6.1
1966-09-05,1618.0,4441.0,False,False,27.2
1966-09-06,723.0,4744.0,False,False,0.0
1966-09-07,641.0,4899.0,False,False,9.8
1966-09-08,1787.0,4676.0,False,False,1.4
1966-09-09,296.0,4921.0,False,False,2.6
1966-09-10,877.0,4468.0,False,False,14.2
1966-09-11,296.0,4735.0,False,False,0.0
1966-09-12,349.0,5167.0,False,False,0.0
1966-09-13,235.0,4931.0,False,False,0.0
1966-09-14,864.0,5090.0,False,False,1.7
1966-09-15,2135.0,4875.0,False,False,11.4
1966-09-16,1594.0,4618.0,False,False,3.8
1966-09-17,295.0,4688.0,False,False,0.0
1966-09-18,1345.0,4639.0,False,False,5.9
1966-09-19,2804.0,4519.0,False,False,18.4
1966-09-20,1007.0,4989.0,False,False,3.0
1966-09-21,401.0,4858.0,False,False,0.0
1966-09-22,111.0,4797.0,False,False,0.0
1966-09-23,290.0,4628.0,False,False,0.0
1966-09-24,0.0,5039.0,False,False,0.0
1966-09-25,919.0,4694.0,False,False,10.2
1966-09-26,0.0,5006.0,False,False,0.0
1966-09-27,860.0,4746.0,False,False,0.0
1966-09-28,440.0,4802.0,False,False,0.0
1966-09-29,405.0,4888.0,False,False,0.0
1966-09-30,1228.0,4778.0,False,False,35.2
1966-10-01,646.0,4420.0,False,False,0.5
1966-10-02,564.0,4578.0,False,False,13.1
1966-10-03,638.0,4869.0,False,False,0.4
1966-10-04,734.0,4930.0,False,False,0.0
1966-10-05,510.0,4448.0,False,False,0.0
1966-10-06,2167.0,4813.0,False,False,1.1
1966-10-07,379.0,5172.0,False,False,0.0
1966-10-08,163.0,4588.0,False,False,0.0
1966-10-09,100.0,4859.0,False,False,0.0
1966-10-10,541.0,4643.0,False,False,0.6
1966-10-11,1991.0,4698.0,False,False,6.4
1966-10-12,3250.0,4833.0,False,False,20.6
1966-10-13,272.0,4347.0,False,False,10.8
1966-10-14,742.0,4467.0,False,False,0.0
1966-10-15,1468.0,4750.0,False,False,1.2
1966-10-16,306.0,4584.0,False,False,0.9
1966-10-17,319.0,4771.0,False,False,14.3
1966-10-18,3486.0,4731.0,False,False,16.0
1966-10-19,1651.0,4805.0,False,False,5.0
1966-10-20,561.0,5012.0,False,False,0.1
1966-10-21,861.0,4872.0,False,False,12.5
1966-10-22,630.0,4700.0,False,False,0.0
1966-10-23,2033.0,4853.0,False,False,7.8
1966-10-24,534.0,4466.0,False,False,0.0
1966-10-25,898.0,4720.0,False,False,0.4
1966-10-26,760.0,4616.0,False,False,0.2
1966-10-27,863.0,4905.0,False,False,0.0
1966-10-28,802.0,4905.0,False,False,5.6
1966-10-29,789.0,4850.0,False,False,6.2
1966-10-30,2414.0,4724.0,False,False,9.6
1966-10-31,672.0,4490.0,False,False,0.0
1966-11-01,4444.0,4597.0,True,False,31.5
1966-11-02,2309.0,4712.0,False,False,15.3
1966-11-03,1164.0,4850.0,False,False,7.1
1966-11-04,1336.0,4605.0,False,False,4.5
1966-11-05,298.0,4337.0,False,False,0.0
1966-11-06,1266.0,4650.0,False,False,32.4
1966-11-07,4123.0,4261.0,True,False,30.4
1966-11-08,1751.0,4843.0,False,False,8.3
1966-11-09,2580.0,4541.0,False,False,31.3
1966-11-10,1012.0,4702.0,False,False,7.9
1966-11-11,488.0,4513.0,False,False,0.0
1966-11-12,857.0,5020.0,False,False,0.0
1966-11-13,823.0,4673.0,False,False,1.1
1966-11-14,199.0,4742.0,False,False,0.0
1966-11-15,0.0,4788.0,False,False,0.0
1966-11-16,2219.0,4516.0,False,False,11.8
1966-11-17,526.0,4762.0,False,False,0.7
1966-11-18,355.0,4695.0,False,False,0.0
1966-11-19,1078.0,4893.0,False,False,1.4
1966-11-20,1354.0,4405.0,False,False,27.2
1966-11-21,410.0,4885.0,False,False,0.7
1966-11-22,384.0,4406.0,False,False,0.0
1966-11-23,758.0,4703.0,False,False,0.0
1966-11-24,342.0,4657.0,False,False,0.6
1966-11-25,569.0,4781.0,False,False,1.0
1966-11-26,1252.0,4668.0,False,False,24.8
1966-11-27,542.0,4702.0,False,False,0.0
1966-11-28,569.0,4523.0,False,False,6.5
1966-11-29,514.0,4617.0,False,False,0.1
1966-11-30,651.0,4657.0,False,False,25.8
1966-12-01,959.0,4728.0,False,False,9.8
1966-12-02,406.0,4853.0,False,False,0.0
1966-12-03,1591.0,4897.0,False,False,19.5
1966-12-04,541.0,4659.0,False,False,0.0
1966-12-05,1705.0,4779.0,False,False,20.1
1966-12-06,473.0,4462.0,False,False,20.1
1966-12-07,180.0,4749.0,False,False,3.9
1966-12-08,990.0,4846.0,False,False,11.5
1966-12-09,515.0,4763.0,False,False,0.0
1966-12-10,0.0,4660.0,False,False,0.0
1966-12-11,545.0,5155.0,False,False,0.0
1966-12-12,354.0,4812.0,False,False,0.0
1966-12-13,768.0,5113.0,False,False,0.0
1966-12-14,211.0,4568.0,False,False,0.0
1966-12-15,1138.0,4723.0,False,False,18.4
1966-12-16,18.0,4646.0,False,False,0.0
1966-12-17,364.0,4981.0,False,False,0.0
1966-12-18,1492.0,4790.0,False,False,11.5
1966-12-19,2116.0,4748.0,False,False,3.1
1966-12-20,0.0,4878.0,False,False,0.0
1966-12-21,1069.0,4620.0,False,False,16.8
1966-12-22,0.0,5093.0,False,False,0.0
1966-12-23,637.0,4841.0,False,False,0.0
1966-12-24,154.0,4628.0,False,False,0.0
1966-12-25,2136.0,4986.0,False,False,17.9
1966-12-26,2120.0,4483.0,False,False,13.0
1966-12-27,159.0,4874.0,False,False,0.0
1966-12-28,703.0,4925.0,False,False,11.2
1966-12-29,24.0,4676.0,False,False,0.0
1966-12-30,325.0,4712.0,False,False,0.0
1966-12-31,322.0,4813.0,False,False,0.0
1967-01-01,167.0,4951.0,False,False,0.0
1967-01-02,285.0,4917.0,False,False,0.0
1967-01-03,555.0,4844.0,False,False,19.3
1967-01-04,194.0,4789.0,False,False,0.0
1967-01-05,439.0,4834.0,False,False,0.0
1967-01-06,369.0,4691.0,False,False,0.3
1967-01-07,104.0,4906.0,False,False,0.0
1967-01-08,726.0,4873.0,False,False,3.0
1967-01-09,2359.0,4837.0,False,False,18.8
1967-01-10,341.0,4860.0,False,False,0.0
1967-01-11,439.0,4648.0,False,False,0.0
1967-01-12,0.0,4234.0,False,False,19.0
1967-01-13,497.0,4781.0,False,False,1.1
1967-01-14,526.0,5257.0,False,False,7.3
1967-01-15,355.0,4944.0,False,False,0.0
1967-01-16,84.0,4695.0,False,False,1.0
1967-01-17,250.0,5171.0,False,False,0.0
1967-01-18,447.0,4975.0,False,False,19.1
1967-01-19,120.0,4969.0,False,False,16.4
1967-01-20,1051.0,4960.0,False,False,1.6
1967-01-21,79.0,4565.0,False,False,0.0
1967-01-22,431.0,4657.0,False,False,0.0
1967-01-23,107.0,4778.0,False,False,0.0
1967-01-24,657.0,4963.0,False,False,0.0
1967-01-25,261.0,5005.0,False,False,0.0
1967-01-26,118.0,4742.0,False,False,0.5
1967-01-27,963.0,4806.0,False,False,2.1
1967-01-28,832.0,4751.0,False,False,2.1
1967-01-29,1167.0,5033.0,False,False,14.2
1967-01-30,462.0,5041.0,False,False,0.0
1967-01-31,122.0,4882.0,False,False,0.0
1967-02-01,317.0,4740.0,False,False,0.6
1967-02-02,1164.0,4827.0,False,False,3.4
1967-02-03,728.0,4877.0,False,False,4.9
1967-02-04,493.0,4897.0,False,False,0.0
1967-02-05,310.0,4959.0,False,False,15.2
1967-02-06,2793.0,4759.0,False,False,19.0
1967-02-07,498.0,4935.0,False,False,0.0
1967-02-08,1162.0,4959.0,False,False,28.4
1967-02-09,0.0,5018.0,False,False,0.0
1967-02-10,453.0,4928.0,False,False,0.0
1967-02-11,245.0,4688.0,False,False,0.0
1967-02-12,546.0,4863.0,False,False,0.0
1967-02-13,967.0,4850.0,False,False,1.3
1967-02-14,2500.0,4629.0,False,False,21.8
1967-02-15,269.0,4964.0,False,False,0.0
1967-02-16,33.0,4917.0,False,False,0.0
1967-02-17,1274.0,4707.0,False,False,3.1
1967-02-18,1860.0,4390.0,False,False,11.4
1967-02-19,336.0,5055.0,False,False,0.6
1967-02-20,1298.0,4391.0,False,False,13.5
1967-02-21,315.0,4636.0,False,False,0.0
1967-02-22,156.0,4887.0,False,False,0.6
1967-02-23,298.0,4924.0,False,False,0.0
1967-02-24,155.0,4917.0,False,False,0.5
1967-02-25,712.0,4955.0,False,False,0.0
1967-02-26,1834.0,4356.0,False,False,51.3
1967-02-27,160.0,4804.0,False,False,0.0
1967-02-28,472.0,4929.0,False,False,0.0
1967-03-01,2029.0,4356.0,True,False,21.9
1967-03-02,1196.0,4827.0,False,False,3.0
1967-03-03,1977.0,4941.0,False,False,17.3
1967-03-04,957.0,4583.0,False,False,12.4
1967-03-05,769.0,4584.0,False,False,0.4
1967-03-06,280.0,4616.0,False,False,0.0
1967-03-07,500.0,4793.0,False,False,0.0
1967-03-08,914.0,4941.0,False,False,9.8
1967-03-09,377.0,5070.0,False,False,0.0
1967-03-10,632.0,4686.0,False,False,4.2
1967-03-11,507.0,4447.0,False,False,0.1
1967-03-12,1728.0,4812.0,False,False,1.7
1967-03-13,355.0,4370.0,False,False,8.9
1967-03-14,72.0,5285.0,False,False,0.0
1967-03-15,734.0,4843.0,False,False,3.0
1967-03-16,522.0,5198.0,False,False,8.0
1967-03-17,474.0,4726.0,False,False,0.1
1967-03-18,150.0,5134.0,False,False,11.2
1967-03-19,407.0,5193.0,False,False,0.0
1967-03-20,905.0,4873.0,False,False,17.8
1967-03-21,1673.0,4640.0,False,False,23.8
1967-03-22,465.0,4939.0,False,False,0.5
1967-03-23,1496.0,4606.0,False,False,1.5
1967-03-24,403.0,4635.0,False,False,0.0
1967-03-25,340.0,5021.0,False,False,0.0
1967-03-26,753.0,4741.0,False,False,0.0
1967-03-27,4697.0,4441.0,False,False,48.6
1967-03-28,1791.0,4631.0,False,False,9.1
1967-03-29,1885.0,4836.0,False,False,14.5
1967-03-30,367.0,4901.0,False,False,0.0
1967-03-31,0.0,4540.0,False,False,0.0
1967-04-01,742.0,4916.0,False,False,0.8
1967-04-02,777.0,4498.0,False,False,6.1
1967-04-03,1888.0,4724.0,False,False,1.4
1967-04-04,682.0,4675.0,False,False,0.0
1967-04-05,1789.0,4951.0,False,False,4.9
1967-04-06,2142.0,4868.0,False,False,16.1
1967-04-07,363.0,4983.0,False,False,5.8
1967-04-08,155.0,4655.0,False,False,0.0
1967-04-09,1598.0,4559.0,True,False,19.3
1967-04-10,3243.0,4445.0,False,False,61.5
1967-04-11,613.0,4562.0,False,False,0.0
1967-04-12,2929.0,4755.0,False,False,14.5
1967-04-13,1284.0,4835.0,False,False,5.3
1967-04-14,464.0,4679.0,False,False,0.0
1967-04-15,3012.0,4821.0,False,False,9.8
1967-04-16,1043.0,4535.0,False,False,0.0
1967-04-17,1907.0,4453.0,False,False,3.2
1967-04-18,1747.0,4330.0,False,False,47.1
1967-04-19,2608.0,4535.0,True,True,25.3
1967-04-20,564.0,5130.0,False,False,0.0
1967-04-21,383.0,4280.0,False,False,20.8
1967-04-22,581.0,5152.0,False,False,11.6
1967-04-23,1439.0,4660.0,False,False,11.9
1967-04-24,0.0,4553.0,False,False,0.0
1967-04-25,2204.0,4585.0,False,False,4.0
1967-04-26,697.0,5093.0,False,False,1.0
1967-04-27,739.0,4779.0,False,False,0.0
1967-04-28,720.0,5169.0,False,False,0.0
1967-04-29,646.0,4871.0,False,False,0.0
1967-04-30,356.0,4475.0,False,False,0.0
1967-05-01,865.0,4876.0,False,False,2.3
1967-05-02,544.0,4820.0,False,False,0.0
1967-05-03,159.0,4866.0,False,False,0.0
1967-05-04,589.0,4578.0,False,False,0.1
1967-05-05,522.0,4760.0,False,False,0.0
1967-05-06,576.0,4817.0,False,False,0.0
1967-05-07,0.0,4711.0,False,False,0.0
1967-05-08,1058.0,4655.0,False,False,2.5
1967-05-09,1687.0,4567.0,False,False,5.6
1967-05-10,1135.0,4976.0,False,False,1.7
1967-05-11,0.0,4917.0,False,False,0.0
1967-05-12,549.0,4809.0,False,False,0.0
1967-05-13,1284.0,4583.0,False,False,8.1
1967-05-14,1447.0,4652.0,False,False,3.9
1967-05-15,2781.0,5006.0,False,False,37.2
1967-05-16,1837.0,5045.0,False,False,3.8
1967-05-17,2616.0,4800.0,True,True,25.0
1967-05-18,2599.0,4723.0,False,False,9.7
1967-05-19,1746.0,4806.0,False,False,24.3
1967-05-20,1038.0,4565.0,False,False,0.0
1967-05-21,1798.0,4750.0,False,False,5.7
1967-05-22,1322.0,4700.0,False,False,18.3
1967-05-23,315.0,4506.0,False,False,0.0
1967-05-24,0.0,4911.0,False,False,4.7
1967-05-25,1018.0,4837.0,False,False,2.4
1967-05-26,372.0,4744.0,False,False,0.0
1967-05-27,1218.0,4882.0,False,False,6.8
1967-05-28,69.0,4582.0,False,False,0.0
1967-05-29,3108.0,4904.0,False,False,17.8
1967-05-30,1465.0,4790.0,False,False,17.1
1967-05-31,162.0,4613.0,False,False,0.0
1967-06-01,1650.0,4747.0,False,False,12.8
1967-06-02,1348.0,4758.0,False,False,17.7
1967-06-03,428.0,4647.0,False,False,9.7
1967-06-04,408.0,4571.0,False,False,0.0
1967-06-05,700.0,4534.0,False,False,13.8
1967-06-06,208.0,4537.0,False,False,0.0
1967-06-07,2.0,4689.0,False,False,0.0
1967-06-08,1589.0,4765.0,False,False,19.0
1967-06-09,183.0,4951.0,False,False,0.0
1967-06-10,580.0,4710.0,False,False,0.0
1967-06-11,1333.0,4700.0,False,False,2.6
1967-06-12,562.0,4905.0,False,False,0.0
1967-06-13,285.0,5155.0,False,False,0.0
1967-06-14,939.0,4983.0,False,False,5.6
1967-06-15,278.0,4517.0,False,False,0.2
1967-06-16,1395.0,4626.0,False,False,8.1
1967-06-17,1214.0,4735.0,False,False,5.6
1967-06-18,525.0,5193.0,False,False,11.1
1967-06-19,477.0,4507.0,False,False,0.0
1967-06-20,1076.0,4735.0,False,False,32.4
1967-06-21,1091.0,4890.0,False,False,25.2
1967-06-22,921.0,4477.0,False,False,3.3
1967-06-23,195.0,4725.0,False,False,0.0
1967-06-24,172.0,4509.0,False,False,0.0
1967-06-25,649.0,4789.0,False,False,0.0
1967-06-26,1229.0,4830.0,False,False,4.8
1967-06-27,538.0,4623.0,False,False,0.0
1967-06-28,368.0,5013.0,False,False,1.0
1967-06-29,250.0,5163.0,False,False,0.0
1967-06-30,560.0,4639.0,False,False,0.0
1967-07-01,542.0,4815.0,False,False,0.0
1967-07-02,245.0,4527.0,False,False,0.0
1967-07-03,584.0,4700.0,False,False,0.0
1967-07-04,366.0,4977.0,False,False,0.0
1967-07-05,374.0,4474.0,False,False,0.3
1967-07-06,503.0,4965.0,False,False,0.0
1967-07-07,339.0,4690.0,False,False,0.0
1967-07-08,718.0,5023.0,False,False,0.0
1967-07-09,416.0,4626.0,False,False,0.0
1967-07-10,138.0,4648.0,False,False,0.0
1967-07-11,234.0,4888.0,False,False,0.0
1967-07-12,643.0,4745.0,False,False,0.0
1967-07-13,473.0,4803.0,False,False,0.0
1967-07-14,1434.0,4719.0,False,False,21.9
1967-07-15,259.0,4805.0,False,False,0.0
1967-07-16,2229.0,4456.0,False,False,33.3
1967-07-17,195.0,4917.0,False,False,1.2
1967-07-18,517.0,4747.0,False,False,0.8
1967-07-19,67.0,4972.0,False,False,0.0
1967-07-20,1543.0,4778.0,False,False,5.4
1967-07-21,499.0,4576.0,False,False,0.7
1967-07-22,1003.0,4675.0,False,False,4.7
1967-07-23,398.0,4572.0,False,False,0.0
1967-07-24,1221.0,4724.0,False,False,17.0
1967-07-25,1333.0,4741.0,False,False,7.3
1967-07-26,231.0,4541.0,False,False,0.0
1967-07-27,272.0,5153.0,False,False,0.9
1967-07-28,307.0,4766.0,False,False,0.0
1967-07-29,0.0,4983.0,False,False,0.7
1967-07-30,0.0,4943.0,False,False,43.7
1967-07-31,546.0,4466.0,False,False,9.4
1967-08-01,1317.0,4555.0,False,False,1.5
1967-08-02,570.0,4713.0,False,False,0.0
1967-08-03,256.0,4899.0,False,False,0.0
1967-08-04,1294.0,4794.0,False,False,11.0
1967-08-05,2385.0,4905.0,False,False,11.7
1967-08-06,361.0,4742.0,False,False,0.0
1967-08-07,210.0,4418.0,False,False,0.0
1967-08-08,82.0,5040.0,False,False,0.0
1967-08-09,1378.0,4566.0,False,False,48.4
1967-08-10,383.0,4942.0,False,False,0.0
1967-08-11,1814.0,4964.0,False,False,21.2
1967-08-12,1326.0,4732.0,False,False,4.5
1967-08-13,658.0,4922.0,False,False,3.6
1967-08-14,34.0,4888.0,False,False,0.1
1967-08-15,609.0,5119.0,False,False,0.5
1967-08-16,605.0,4468.0,False,False,0.0
1967-08-17,783.0,4690.0,False,False,1.9
1967-08-18,259.0,5000.0,False,False,0.0
1967-08-19,522.0,4758.0,False,False,0.0
1967-08-20,1868.0,5100.0,False,False,18.7
1967-08-21,300.0,5043.0,False,False,0.0
1967-08-22,1642.0,4792.0,False,False,2.3
1967-08-23,1908.0,4583.0,False,False,38.6
1967-08-24,2222.0,4618.0,True,True,40.5
1967-08-25,301.0,4602.0,False,False,0.0
1967-08-26,892.0,5496.0,False,False,1.6
1967-08-27,215.0,4973.0,False,False,7.5
1967-08-28,1235.0,4552.0,False,False,21.6
1967-08-29,397.0,4843.0,False,False,0.6
1967-08-30,687.0,4884.0,False,False,0.0
1967-08-31,341.0,4972.0,False,False,0.0
1967-09-01,679.0,4843.0,False,False,25.8
1967-09-02,829.0,4578.0,False,False,10.1
1967-09-03,1758.0,4781.0,False,False,5.1
1967-09-04,750.0,4528.0,False,False,8.2
1967-09-05,231.0,4838.0,False,False,1.2
1967-09-06,370.0,4583.0,False,False,0.0
1967-09-07,902.0,4727.0,False,False,0.6
1967-09-08,463.0,4834.0,False,False,0.0
1967-09-09,1373.0,4810.0,False,False,15.2
1967-09-10,612.0,4890.0,False,False,0.6
1967-09-11,2257.0,4526.0,False,False,21.3
1967-09-12,136.0,4594.0,False,False,0.0
1967-09-13,2276.0,4502.0,False,False,49.4
1967-09-14,740.0,5009.0,False,False,0.1
1967-09-15,4986.0,4795.0,False,False,44.8
1967-09-16,2571.0,4796.0,False,False,21.0
1967-09-17,544.0,4852.0,False,False,0.0
1967-09-18,1775.0,5176.0,False,False,2.4
1967-09-19,890.0,4468.0,False,False,0.0
1967-09-20,1532.0,5180.0,False,False,8.7
1967-09-21,812.0,4543.0,False,False,4.5
1967-09-22,628.0,4567.0,False,False,0.0
1967-09-23,571.0,4677.0,False,False,14.8
1967-09-24,3968.0,4770.0,False,False,60.9
1967-09-25,919.0,4586.0,False,False,0.2
1967-09-26,1729.0,4801.0,False,False,1.1
1967-09-27,92.0,4373.0,False,False,0.0
1967-09-28,0.0,4744.0,False,False,3.0
1967-09-29,292.0,4658.0,False,False,0.0
1967-09-30,1883.0,4613.0,False,False,48.7
1967-10-01,943.0,4775.0,False,False,0.1
1967-10-02,3056.0,4450.0,False,False,10.1
1967-10-03,741.0,4474.0,False,False,48.1
1967-10-04,62.0,4748.0,False,False,0.0
1967-10-05,207.0,4656.0,False,False,0.0
1967-10-06,1793.0,4950.0,False,False,2.5
1967-10-07,1264.0,4390.0,False,False,1.4
1967-10-08,1841.0,4534.0,True,True,24.7
1967-10-09,1079.0,4774.0,False,False,35.8
1967-10-10,1119.0,4703.0,False,False,54.6
1967-10-11,2157.0,4921.0,False,False,4.0
1967-10-12,576.0,5029.0,False,False,0.0
1967-10-13,222.0,4564.0,False,False,0.0
1967-10-14,2769.0,4477.0,False,False,23.8
1967-10-15,1876.0,5007.0,False,False,9.8
1967-10-16,1207.0,4796.0,False,False,16.1
1967-10-17,3437.0,4791.0,False,False,30.0
1967-10-18,1265.0,4711.0,False,False,22.0
1967-10-19,633.0,4761.0,False,False,0.0
1967-10-20,3490.0,4881.0,False,False,5.3
1967-10-21,2449.0,5112.0,False,False,2.2
1967-10-22,1187.0,4461.0,False,False,3.5
1967-10-23,2398.0,4756.0,False,False,1.2
1967-10-24,111.0,4706.0,False,False,0.1
1967-10-25,355.0,4932.0,False,False,0.4
1967-10-26,650.0,4384.0,False,False,0.0
1967-10-27,669.0,4520.0,False,False,0.0
1967-10-28,1728.0,4533.0,False,False,2.8
1967-10-29,2296.0,4611.0,False,False,3.5
1967-10-30,334.0,4810.0,False,False,0.0
1967-10-31,0.0,4378.0,False,False,25.6
1967-11-01,1530.0,4694.0,False,False,14.9
1967-11-02,1884.0,4372.0,True,False,16.8
1967-11-03,748.0,4322.0,False,False,0.0
1967-11-04,1432.0,4556.0,False,False,4.7
1967-11-05,2127.0,4543.0,False,False,28.1
1967-11-06,1328.0,4789.0,False,False,0.0
1967-11-07,1158.0,4516.0,False,False,25.3
1967-11-08,0.0,4649.0,False,False,0.0
1967-11-09,436.0,4852.0,False,False,0.0
1967-11-10,753.0,4771.0,False,False,0.0
